"game_id","expected","file_path","scraped","has_boxscore","has_betting"
401809780,TRUE,"data/raw/2026/summary_2026_20251108_401809780.json",TRUE,TRUE,NA
401810038,TRUE,"data/raw/2026/summary_2026_20251109_401810038.json",TRUE,TRUE,NA
401810039,TRUE,"data/raw/2026/summary_2026_20251109_401810039.json",TRUE,TRUE,NA
401810040,TRUE,"data/raw/2026/summary_2026_20251109_401810040.json",TRUE,TRUE,NA
401810041,TRUE,"data/raw/2026/summary_2026_20251109_401810041.json",TRUE,TRUE,NA
401810042,TRUE,"data/raw/2026/summary_2026_20251109_401810042.json",TRUE,TRUE,NA
401810043,TRUE,"data/raw/2026/summary_2026_20251109_401810043.json",TRUE,TRUE,NA
401810044,TRUE,"data/raw/2026/summary_2026_20251109_401810044.json",TRUE,TRUE,NA
401810045,TRUE,"data/raw/2026/summary_2026_20251109_401810045.json",TRUE,TRUE,NA
401810046,TRUE,"data/raw/2026/summary_2026_20251109_401810046.json",TRUE,TRUE,NA
401810047,TRUE,"data/raw/2026/summary_2026_20251109_401810047.json",TRUE,TRUE,NA
401810048,TRUE,"data/raw/2026/summary_2026_20251109_401810048.json",TRUE,TRUE,NA
401810049,TRUE,"data/raw/2026/summary_2026_20251109_401810049.json",TRUE,TRUE,NA
401810050,TRUE,"data/raw/2026/summary_2026_20251110_401810050.json",TRUE,TRUE,NA
401810051,TRUE,"data/raw/2026/summary_2026_20251110_401810051.json",TRUE,TRUE,NA
401810052,TRUE,"data/raw/2026/summary_2026_20251110_401810052.json",TRUE,TRUE,NA
401810053,TRUE,"data/raw/2026/summary_2026_20251111_401810053.json",TRUE,TRUE,NA
401810054,TRUE,"data/raw/2026/summary_2026_20251111_401810054.json",TRUE,TRUE,NA
401810055,TRUE,"data/raw/2026/summary_2026_20251111_401810055.json",TRUE,TRUE,NA
401810056,TRUE,"data/raw/2026/summary_2026_20251111_401810056.json",TRUE,TRUE,NA
401810057,TRUE,"data/raw/2026/summary_2026_20251111_401810057.json",TRUE,TRUE,NA
401810058,TRUE,"data/raw/2026/summary_2026_20251111_401810058.json",TRUE,TRUE,NA
401810059,TRUE,"data/raw/2026/summary_2026_20251111_401810059.json",TRUE,TRUE,NA
401810060,TRUE,"data/raw/2026/summary_2026_20251111_401810060.json",TRUE,TRUE,NA
401810061,TRUE,"data/raw/2026/summary_2026_20251111_401810061.json",TRUE,TRUE,NA
401810062,TRUE,"data/raw/2026/summary_2026_20251112_401810062.json",TRUE,TRUE,NA
